Date,Day,Venue,Team,Opponent,Name,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,T_att,T_succ,Season,WDL,Team_score,Opp_score,Team_CS,Was_home,GW,Clean_name,FPL_name,FPL_team,FPL_opp_team,Name_original,FPL_pos,FPL_ast,Bonus,Bps,Player_CS,Creativity,Element,Fixture,Player_GC,Goals_scored,ICT_index,Influence,Kickoff_time,FPL_min,Own_goals,Penalties_missed,Penalties_saved,Saves,Selected,Threat,FPL_points,Transfers_balance,Transfers_in,Transfers_out,Value,FPL_GW,xP,FPL_xA,FPL_xGI,FPL_xG,FPL_xGC,Opp_rating,Team_rating,Min_points,clean_name,citizenship,main_position,is_ramadan,days_into_ramadan
2023-02-18,Sat,Away,Crystal Palace,Brentford,Naouirou-Ahamada,N,"FW,RM",11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,4.0,6.0,66.7,0.0,4.0,0.0,1.0,0.0,2022-23,D,1,1,0.0,0.0,24,Naouirou-Ahamada,Naouirou-Ahamada,Crystal Palace,Brentford,Naouirou Ahamada,MID,0.0,0.0,1.0,0.0,0.4,725.0,232.0,1.0,0.0,0.3,0.0,2023-02-18T15:00:00Z,10.0,0.0,0.0,0.0,0.0,219.0,4.0,1.0,53.0,76.0,23.0,4.5,24.0,1.0,0.0,0.07,0.07,0.38,1789.04638672,1737.52392578,True,Naouirou Ahamada,France  Comoros,Midfield,False,0
2023-02-25,Sat,Home,Crystal Palace,Liverpool,Naouirou-Ahamada,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,D,0,0,1.0,1.0,25,Naouirou-Ahamada,Naouirou-Ahamada,Crystal Palace,Liverpool,Naouirou Ahamada,MID,0.0,0.0,0.0,0.0,0.0,725.0,242.0,0.0,0.0,0.0,0.0,2023-02-25T19:45:00Z,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.0,77.0,143.0,66.0,4.5,25.0,0.3,0.0,0.0,0.0,0.0,1933.97729492,1738.72033691,False,Naouirou Ahamada,France  Comoros,Midfield,False,0
2023-03-04,Sat,Away,Crystal Palace,Aston Villa,Naouirou-Ahamada,N,RM,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,4.0,0.0,0.0,0.0,2022-23,L,0,1,0.0,0.0,26,Naouirou-Ahamada,Naouirou-Ahamada,Crystal Palace,Aston Villa,Naouirou Ahamada,MID,0.0,0.0,1.0,0.0,0.2,725.0,252.0,0.0,0.0,0.0,0.2,2023-03-04T15:00:00Z,15.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,13.0,66.0,53.0,4.5,26.0,0.5,0.0,0.0,0.0,0.11,1751.078125,1742.80749512,True,Naouirou Ahamada,France  Comoros,Midfield,False,0
2023-03-11,Sat,Home,Crystal Palace,Manchester City,Naouirou-Ahamada,N,DM,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,8.0,9.0,88.9,1.0,7.0,0.0,0.0,0.0,2022-23,L,0,1,0.0,1.0,27,Naouirou-Ahamada,Naouirou-Ahamada,Crystal Palace,Man City,Naouirou Ahamada,MID,0.0,0.0,6.0,0.0,10.3,725.0,262.0,1.0,0.0,1.6,5.8,2023-03-11T17:30:00Z,29.0,0.0,0.0,0.0,0.0,411.0,0.0,1.0,20.0,80.0,60.0,4.5,27.0,0.2,0.01,0.01,0.0,0.98,2029.19238281,1741.19006348,True,Naouirou Ahamada,France  Comoros,Midfield,False,0
2023-03-15,Wed,Away,Crystal Palace,Brighton,Naouirou-Ahamada,N,DM,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,91.7,0.0,7.0,0.0,0.0,0.0,2022-23,L,0,1,0.0,0.0,8,Naouirou-Ahamada,Naouirou-Ahamada,Crystal Palace,Brighton,Naouirou Ahamada,MID,0.0,0.0,2.0,0.0,1.5,725.0,73.0,0.0,0.0,0.4,0.0,2023-03-15T19:30:00Z,10.0,0.0,0.0,0.0,0.0,411.0,4.0,1.0,20.0,80.0,60.0,4.5,27.0,0.2,0.01,0.06,0.05,0.1,1825.84838867,1741.12841797,True,Naouirou Ahamada,France  Comoros,Midfield,False,0
2023-03-19,Sun,Away,Crystal Palace,Arsenal,Naouirou-Ahamada,N,AM,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2022-23,L,1,4,0.0,0.0,28,Naouirou-Ahamada,Naouirou-Ahamada,Crystal Palace,Arsenal,Naouirou Ahamada,MID,0.0,0.0,3.0,0.0,0.0,725.0,271.0,0.0,0.0,0.0,0.0,2023-03-19T14:00:00Z,8.0,0.0,0.0,0.0,0.0,556.0,0.0,1.0,42.0,80.0,38.0,4.5,28.0,0.1,0.0,0.0,0.0,0.05,1948.6751709,1736.67810059,True,Naouirou Ahamada,France  Comoros,Midfield,False,0
2023-05-13,Sat,Home,Crystal Palace,Bournemouth,Naouirou-Ahamada,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,2,0,1.0,1.0,36,Naouirou-Ahamada,Naouirou-Ahamada,Crystal Palace,Bournemouth,Naouirou Ahamada,MID,0.0,0.0,0.0,0.0,0.0,725.0,355.0,0.0,0.0,0.0,0.0,2023-05-13T14:00:00Z,0.0,0.0,0.0,0.0,0.0,554.0,0.0,0.0,-35.0,4.0,39.0,4.5,36.0,0.0,0.0,0.0,0.0,0.0,1673.15844727,1747.88659668,False,Naouirou Ahamada,France  Comoros,Midfield,False,0
2023-05-20,Sat,Away,Crystal Palace,Fulham,Naouirou-Ahamada,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,D,2,2,0.0,0.0,37,Naouirou-Ahamada,Naouirou-Ahamada,Crystal Palace,Fulham,Naouirou Ahamada,MID,0.0,0.0,0.0,0.0,0.0,725.0,363.0,0.0,0.0,0.0,0.0,2023-05-20T14:00:00Z,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,18.0,42.0,24.0,4.5,37.0,0.0,0.0,0.0,0.0,0.0,1740.57617188,1759.80981445,False,Naouirou Ahamada,France  Comoros,Midfield,False,0
2023-05-28,Sun,Home,Crystal Palace,Nott'ham Forest,Naouirou-Ahamada,N,RW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2022-23,D,1,1,0.0,1.0,38,Naouirou-Ahamada,Naouirou-Ahamada,Crystal Palace,Nott'm Forest,Naouirou Ahamada,MID,0.0,0.0,2.0,0.0,0.0,725.0,375.0,0.0,0.0,0.0,0.0,2023-05-28T15:30:00Z,1.0,0.0,0.0,0.0,0.0,609.0,0.0,1.0,9.0,35.0,26.0,4.5,38.0,0.2,0.0,0.0,0.0,0.0,1669.52539062,1760.63708496,True,Naouirou Ahamada,France  Comoros,Midfield,False,0
2022-08-13,Sat,Away,Fulham,Wolves,Nathaniel-Chalobah,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,D,0,0,1.0,0.0,2,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Wolves,Nathaniel Chalobah,MID,0.0,0.0,0.0,0.0,0.0,203.0,20.0,0.0,0.0,0.0,0.0,2022-08-13T14:00:00Z,0.0,0.0,0.0,0.0,0.0,11828.0,0.0,0.0,-1639.0,738.0,2377.0,4.5,2.0,-0.5,0.0,0.0,0.0,0.0,1717.88659668,1643.84191895,False,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2022-08-20,Sat,Home,Fulham,Brentford,Nathaniel-Chalobah,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,3,2,0.0,1.0,3,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Brentford,Nathaniel Chalobah,MID,0.0,0.0,0.0,0.0,0.0,203.0,24.0,0.0,0.0,0.0,0.0,2022-08-20T14:00:00Z,0.0,0.0,0.0,0.0,0.0,14144.0,0.0,0.0,1070.0,2915.0,1845.0,4.5,3.0,-0.5,0.0,0.0,0.0,0.0,1735.82019043,1647.4921875,False,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2022-08-27,Sat,Away,Fulham,Arsenal,Nathaniel-Chalobah,N,"DM,CM",3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,2.0,50.0,0.0,4.0,0.0,0.0,0.0,2022-23,L,1,2,0.0,0.0,4,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Arsenal,Nathaniel Chalobah,MID,0.0,0.0,1.0,0.0,0.3,203.0,31.0,0.0,0.0,2.0,2.2,2022-08-27T16:30:00Z,2.0,0.0,0.0,0.0,0.0,13175.0,17.0,1.0,-1289.0,951.0,2240.0,4.5,4.0,-0.8,0.0,0.0,0.0,0.0,1875.5098877,1656.88146973,True,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2022-08-30,Tue,Home,Fulham,Brighton,Nathaniel-Chalobah,N,DM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2022-23,W,2,1,0.0,1.0,5,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Brighton,Nathaniel Chalobah,MID,0.0,0.0,3.0,0.0,0.0,203.0,44.0,0.0,0.0,0.2,2.0,2022-08-30T18:30:00Z,1.0,0.0,0.0,0.0,0.0,13366.0,0.0,1.0,-292.0,1042.0,1334.0,4.5,5.0,-0.1,0.0,0.0,0.0,0.0,1788.8939209,1654.5411377,True,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2022-09-03,Sat,Away,Fulham,Tottenham,Nathaniel-Chalobah,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,1,2,0.0,0.0,6,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Spurs,Nathaniel Chalobah,MID,0.0,0.0,0.0,0.0,0.0,203.0,59.0,0.0,0.0,0.0,0.0,2022-09-03T14:00:00Z,0.0,0.0,0.0,0.0,0.0,13596.0,0.0,0.0,-176.0,1262.0,1438.0,4.5,6.0,-0.6,0.0,0.0,0.0,0.0,1881.15258789,1664.86242676,False,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2022-09-16,Fri,Away,Fulham,Nott'ham Forest,Nathaniel-Chalobah,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,3,2,0.0,0.0,8,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Nott'm Forest,Nathaniel Chalobah,MID,0.0,0.0,0.0,0.0,0.0,203.0,78.0,0.0,0.0,0.0,0.0,2022-09-16T19:00:00Z,0.0,0.0,0.0,0.0,0.0,13411.0,0.0,0.0,-173.0,372.0,545.0,4.5,8.0,1.0,0.0,0.0,0.0,0.0,1597.3482666,1653.33776855,False,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2022-10-01,Sat,Home,Fulham,Newcastle Utd,Nathaniel-Chalobah,Y,DM,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,1,4,0.0,1.0,9,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Newcastle,Nathaniel Chalobah,MID,0.0,0.0,-5.0,0.0,0.0,203.0,84.0,4.0,0.0,0.0,0.0,2022-10-01T14:00:00Z,7.0,0.0,0.0,0.0,0.0,13074.0,0.0,-2.0,-360.0,545.0,905.0,4.4,9.0,-1.0,0.0,0.0,0.0,0.0,1752.18640137,1661.43896484,True,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2022-11-13,Sun,Home,Fulham,Manchester Utd,Nathaniel-Chalobah,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,1,2,0.0,1.0,16,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Man Utd,Nathaniel Chalobah,MID,0.0,0.0,0.0,0.0,0.0,203.0,153.0,0.0,0.0,0.0,0.0,2022-11-13T16:30:00Z,0.0,0.0,0.0,0.0,0.0,9657.0,0.0,0.0,-218.0,203.0,421.0,4.4,16.0,0.0,0.0,0.0,0.0,0.0,1844.62670898,1684.65649414,False,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2022-12-26,Mon,Away,Fulham,Crystal Palace,Nathaniel-Chalobah,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,3,0,1.0,0.0,17,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Crystal Palace,Nathaniel Chalobah,MID,0.0,0.0,0.0,0.0,0.0,203.0,165.0,0.0,0.0,0.0,0.0,2022-12-26T15:00:00Z,0.0,0.0,0.0,0.0,0.0,9733.0,0.0,0.0,-28.0,904.0,932.0,4.4,17.0,0.0,0.0,0.0,0.0,0.0,1763.84521484,1679.50231934,False,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2022-12-31,Sat,Home,Fulham,Southampton,Nathaniel-Chalobah,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,2,1,0.0,1.0,18,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Southampton,Nathaniel Chalobah,MID,0.0,0.0,0.0,0.0,0.0,203.0,173.0,0.0,0.0,0.0,0.0,2022-12-31T15:00:00Z,0.0,0.0,0.0,0.0,0.0,9660.0,0.0,0.0,-119.0,153.0,272.0,4.4,18.0,0.0,0.0,0.0,0.0,0.0,1664.12658691,1698.98986816,False,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2023-01-03,Tue,Away,Fulham,Leicester City,Nathaniel-Chalobah,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,W,1,0,1.0,0.0,19,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Leicester,Nathaniel Chalobah,MID,0.0,0.0,0.0,0.0,0.0,203.0,188.0,0.0,0.0,0.0,0.0,2023-01-03T19:45:00Z,0.0,0.0,0.0,0.0,0.0,9559.0,0.0,0.0,-123.0,97.0,220.0,4.4,19.0,-0.1,0.0,0.0,0.0,0.0,1770.33996582,1705.02758789,False,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2023-01-12,Thu,Home,Fulham,Chelsea,Nathaniel-Chalobah,N,DM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,2022-23,W,2,1,0.0,1.0,7,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Chelsea,Nathaniel Chalobah,MID,0.0,0.0,3.0,0.0,0.3,203.0,64.0,0.0,0.0,0.1,0.4,2023-01-12T20:00:00Z,1.0,0.0,0.0,0.0,0.0,9559.0,0.0,1.0,-123.0,97.0,220.0,4.4,19.0,-0.1,0.0016,0.0016,0.0,0.0,1873.94250488,1715.46069336,True,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2023-01-15,Sun,Away,Fulham,Newcastle Utd,Nathaniel-Chalobah,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,0,1,0.0,0.0,20,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Newcastle,Nathaniel Chalobah,MID,0.0,0.0,0.0,0.0,0.0,203.0,197.0,0.0,0.0,0.0,0.0,2023-01-15T14:00:00Z,0.0,0.0,0.0,0.0,0.0,9430.0,0.0,0.0,-172.0,147.0,319.0,4.4,20.0,0.2,0.0,0.0,0.0,0.0,1853.54760742,1726.69494629,False,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2023-01-23,Mon,Home,Fulham,Tottenham,Nathaniel-Chalobah,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,0,1,0.0,1.0,21,Nathaniel-Chalobah,Nathaniel-Chalobah,Fulham,Spurs,Nathaniel Chalobah,MID,0.0,0.0,0.0,0.0,0.0,203.0,204.0,0.0,0.0,0.0,0.0,2023-01-23T20:15:00Z,0.0,0.0,0.0,0.0,0.0,9283.0,0.0,0.0,-166.0,78.0,244.0,4.4,21.0,-0.3,0.0,0.0,0.0,0.0,1853.42712402,1722.54211426,False,Nathaniel Chalobah,England  Sierra Leone,Midfield,False,0
2022-11-06,Sun,Home,West Ham,Crystal Palace,Nayef-Aguerd,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,1,2,0.0,1.0,15,Nayef-Aguerd,Nayef-Aguerd,West Ham,Crystal Palace,Nayef Aguerd,DEF,0.0,0.0,0.0,0.0,0.0,472.0,149.0,0.0,0.0,0.0,0.0,2022-11-06T14:00:00Z,0.0,0.0,0.0,0.0,0.0,5887.0,0.0,0.0,1008.0,1341.0,333.0,4.8,15.0,0.0,0.0,0.0,0.0,0.0,1764.66088867,1791.46398926,False,Nayef Aguerd,Morocco,Defender,False,0
2022-11-12,Sat,Home,West Ham,Leicester City,Nayef-Aguerd,N,CB,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,1.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,39.0,50.0,78.0,1.0,46.0,0.0,0.0,0.0,2022-23,L,0,2,0.0,1.0,16,Nayef-Aguerd,Nayef-Aguerd,West Ham,Leicester,Nayef Aguerd,DEF,0.0,0.0,13.0,0.0,10.7,472.0,159.0,1.0,0.0,3.2,14.8,2022-11-12T15:00:00Z,75.0,0.0,0.0,0.0,0.0,6368.0,6.0,2.0,255.0,680.0,425.0,4.8,16.0,0.5,0.11068,0.16568,0.055,1.4361,1772.73132324,1781.34265137,True,Nayef Aguerd,Morocco,Defender,False,0
2022-12-30,Fri,Home,West Ham,Brentford,Nayef-Aguerd,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-23,L,0,2,0.0,1.0,18,Nayef-Aguerd,Nayef-Aguerd,West Ham,Brentford,Nayef Aguerd,DEF,0.0,0.0,0.0,0.0,0.0,472.0,179.0,0.0,0.0,0.0,0.0,2022-12-30T19:45:00Z,0.0,0.0,0.0,0.0,0.0,7672.0,0.0,0.0,-174.0,330.0,504.0,4.8,18.0,0.0,0.0,0.0,0.0,0.0,1741.99902344,1763.01379395,False,Nayef Aguerd,Morocco,Defender,False,0
2023-01-04,Wed,Away,West Ham,Leeds United,Nayef-Aguerd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,46.4,0.0,10.0,0.0,0.0,0.0,2022-23,D,2,2,0.0,0.0,19,Nayef-Aguerd,Nayef-Aguerd,West Ham,Leeds,Nayef Aguerd,DEF,0.0,0.0,2.0,0.0,0.1,472.0,187.0,2.0,0.0,0.6,5.8,2023-01-04T19:45:00Z,90.0,0.0,0.0,0.0,0.0,8179.0,0.0,0.0,303.0,587.0,284.0,4.8,19.0,0.0,0.00042,0.00042,0.0,1.4783,1712.96166992,1749.58898926,True,Nayef Aguerd,Morocco,Defender,False,0
2023-01-14,Sat,Away,West Ham,Wolves,Nayef-Aguerd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,31.0,34.0,91.2,2.0,22.0,0.0,0.0,0.0,2022-23,L,0,1,0.0,0.0,20,Nayef-Aguerd,Nayef-Aguerd,West Ham,Wolves,Nayef Aguerd,DEF,0.0,0.0,13.0,0.0,0.6,472.0,200.0,1.0,0.0,2.9,28.4,2023-01-14T15:00:00Z,90.0,0.0,0.0,0.0,0.0,9653.0,0.0,1.0,1029.0,1583.0,554.0,4.8,20.0,0.2,0.00593,0.00593,0.0,0.8366,1689.21459961,1749.44274902,True,Nayef Aguerd,Morocco,Defender,False,0
2023-01-21,Sat,Home,West Ham,Everton,Nayef-Aguerd,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,5.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,42.0,49.0,85.7,4.0,35.0,1.0,1.0,1.0,2022-23,W,2,0,1.0,1.0,21,Nayef-Aguerd,Nayef-Aguerd,West Ham,Everton,Nayef Aguerd,DEF,0.0,0.0,28.0,1.0,0.7,472.0,210.0,0.0,0.0,3.8,30.4,2023-01-21T15:00:00Z,90.0,0.0,0.0,0.0,0.0,10985.0,7.0,6.0,972.0,1558.0,586.0,4.8,21.0,1.4,0.01482,0.42122,0.4064,0.6745,1675.31408691,1740.45349121,True,Nayef Aguerd,Morocco,Defender,False,0
2023-02-04,Sat,Away,West Ham,Newcastle Utd,Nayef-Aguerd,Y,CB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,49.0,3.0,2.0,2.0,0.3,0.3,0.0,0.0,0.0,25.0,33.0,75.8,2.0,21.0,0.0,0.0,0.0,2022-23,D,1,1,0.0,0.0,22,Nayef-Aguerd,Nayef-Aguerd,West Ham,Newcastle,Nayef Aguerd,DEF,0.0,0.0,10.0,0.0,0.1,472.0,217.0,1.0,0.0,2.5,16.8,2023-02-04T17:30:00Z,90.0,0.0,0.0,0.0,0.0,14883.0,8.0,1.0,3016.0,3783.0,767.0,4.8,22.0,2.7,0.02,0.29,0.27,0.82,1855.40490723,1748.30541992,True,Nayef Aguerd,Morocco,Defender,False,0
2023-02-11,Sat,Home,West Ham,Chelsea,Nayef-Aguerd,Y,CB,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,1.0,3.0,0.0,0.1,0.1,0.0,0.0,0.0,26.0,31.0,83.9,0.0,27.0,0.0,2.0,0.0,2022-23,D,1,1,0.0,1.0,23,Nayef-Aguerd,Nayef-Aguerd,West Ham,Chelsea,Nayef Aguerd,DEF,0.0,0.0,15.0,0.0,0.4,472.0,230.0,1.0,0.0,1.3,8.8,2023-02-11T12:30:00Z,79.0,0.0,0.0,0.0,0.0,18622.0,4.0,2.0,3184.0,3990.0,806.0,4.8,23.0,3.0,0.0,0.06,0.05,1.1,1865.75561523,1752.27490234,True,Nayef Aguerd,Morocco,Defender,False,0
2023-02-19,Sun,Away,West Ham,Tottenham,Nayef-Aguerd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,45.0,68.9,4.0,23.0,0.0,1.0,1.0,2022-23,L,0,2,0.0,0.0,24,Nayef-Aguerd,Nayef-Aguerd,West Ham,Spurs,Nayef Aguerd,DEF,0.0,0.0,12.0,0.0,0.8,472.0,239.0,2.0,0.0,2.1,18.0,2023-02-19T16:30:00Z,90.0,0.0,0.0,0.0,0.0,15973.0,2.0,1.0,-2645.0,414.0,3059.0,4.8,24.0,0.7,0.02,0.02,0.0,1.48,1847.14562988,1752.28979492,True,Nayef Aguerd,Morocco,Defender,False,0
2023-02-25,Sat,Home,West Ham,Nott'ham Forest,Nayef-Aguerd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,36.0,80.6,2.0,29.0,0.0,0.0,0.0,2022-23,W,4,0,1.0,1.0,25,Nayef-Aguerd,Nayef-Aguerd,West Ham,Nott'm Forest,Nayef Aguerd,DEF,0.0,0.0,27.0,1.0,10.6,472.0,250.0,0.0,0.0,2.7,14.8,2023-02-25T15:00:00Z,90.0,0.0,0.0,0.0,0.0,23597.0,2.0,6.0,4202.0,5440.0,1238.0,4.8,25.0,2.5,0.02,0.02,0.0,0.42,1660.01977539,1744.16186523,True,Nayef Aguerd,Morocco,Defender,False,0
2023-03-04,Sat,Away,West Ham,Brighton,Nayef-Aguerd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,43.0,50.0,86.0,0.0,37.0,0.0,2.0,2.0,2022-23,L,0,4,0.0,0.0,26,Nayef-Aguerd,Nayef-Aguerd,West Ham,Brighton,Nayef Aguerd,DEF,0.0,0.0,20.0,0.0,0.6,472.0,254.0,4.0,0.0,2.9,28.8,2023-03-04T15:00:00Z,90.0,0.0,0.0,0.0,0.0,23203.0,0.0,0.0,2171.0,3747.0,1576.0,4.8,26.0,2.2,0.0,0.0,0.0,3.56,1809.08996582,1754.26806641,True,Nayef Aguerd,Morocco,Defender,False,0
