player_id,player_name,citizenship,position,main_position
1049104,Zakaria Taifi (1049104),United States  Morocco,Midfield - Defensive Midfield,Midfield
1049076,Kerem Korkmaz (1049076),Türkiye,Midfield - Central Midfield,Midfield
1049151,Dembo Sylla (1049151),Guinea  France,Defender - Right-Back,Defender
1049411,Hakan Tan (1049411),Türkiye,Midfield,Midfield
1049338,Hamza Larhrib (1049338),Morocco  Italy,Midfield - Attacking Midfield,Midfield
1049595,Adam Boufandar (1049595),Morocco  Italy,Midfield - Defensive Midfield,Midfield
1049589,Enes Çinemre (1049589),Türkiye,Midfield - Attacking Midfield,Midfield
1049620,Mertali Karakuş (1049620),Türkiye,Defender - Centre-Back,Defender
1049825,Youssouph Bodiang (1049825),Senegal  France,Attack,Attack
1049834,Stephen Nenè (1049834),Italy  Nigeria,Attack - Left Winger,Attack
1049865,Rajan Maloku (1049865),Italy  Albania,Defender - Right-Back,Defender
1049965,Gora Diouf (1049965),Senegal,Defender - Centre-Back,Defender
1050480,Dedjon Malshi (1050480),Albania  Italy,Midfield - Central Midfield,Midfield
1050684,,France  Mali,Midfield - Central Midfield,Midfield
1050883,Batuhan Atal (1050883),Türkiye,Midfield - Central Midfield,Midfield
1050870,Cihan Kazan (1050870),Türkiye,Midfield - Defensive Midfield,Midfield
105075,Abdelhakim Omrani (105075),France  Algeria,Midfield - Attacking Midfield,Midfield
1050937,Ufuk Doğu (1050937),Türkiye,Attack - Centre-Forward,Attack
1050908,Bilel Benhassine (1050908),Italy  Tunisia,Midfield - Right Midfield,Midfield
1050977,Yassin Sabili (1050977),Morocco  Italy,Attack - Left Winger,Attack
1051190,Selim Pellissard (1051190),France  Algeria,Midfield - Central Midfield,Midfield
1051271,Abdelsamad Hachem (1051271),France  Algeria,Attack - Centre-Forward,Attack
1051520,Yılmaz Azgın (1051520),Türkiye,Midfield,Midfield
1051521,Tayfun Doğan (1051521),Türkiye,Midfield,Midfield
1051518,Hayri Adar (1051518),Türkiye,Midfield,Midfield
1051580,Enea Osmani (1051580),Italy  Albania,Defender,Defender
1051830,Yekta Sönmez (1051830),Türkiye,Midfield - Central Midfield,Midfield
1051775,Ahmet Hasan Göcen (1051775),Türkiye,Goalkeeper,Goalkeeper
1051847,Pape Ndiaye (1051847),Senegal,Defender - Centre-Back,Defender
1051756,Stan Berkani (1051756),Algeria  France,Midfield - Defensive Midfield,Midfield
1052006,Bedirhan Yıldız (1052006),Türkiye,Attack - Right Winger,Attack
1052005,Yağız Gül (1052005),Türkiye,Attack - Left Winger,Attack
1051918,Muhammed Mustafa Özbay (1051918),Türkiye,Midfield - Central Midfield,Midfield
1052013,Anıl Emre Yılmaz (1052013),Türkiye,Midfield - Central Midfield,Midfield
1052111,Yanis Berrached (1052111),France  Algeria,Midfield - Defensive Midfield,Midfield
1052105,Jesurun Uchegbulam (1052105),Nigeria  Italy,Attack - Left Winger,Attack
1052292,Jebryl Sahraoui (1052292),Algeria  France,Midfield - Central Midfield,Midfield
1052287,Marwann Nzuzi (1052287),France  Algeria,Defender - Right-Back,Defender
1052285,Maedine Makhloufi (1052285),France  Algeria,Defender - Left-Back,Defender
1052296,Youssef Njoya (1052296),France  Cameroon,Attack - Left Winger,Attack
1052335,Brooklyn Nfonkeu (1052335),England  Cameroon,Attack - Right Winger,Attack
1052404,Rayyane Falchou (1052404),Morocco  Belgium,Goalkeeper,Goalkeeper
1052464,Fırat Sarı (1052464),Türkiye,Midfield - Central Midfield,Midfield
1052658,Jérôme Mendy (1052658),France  Senegal,Midfield - Attacking Midfield,Midfield
1052866,Noory Elazouzi (1052866),France  Morocco,Attack,Attack
1052867,Yonis Njoh (1052867),France  Cameroon,Attack - Left Winger,Attack
1052885,Nolan Bonte (1052885),France  Senegal,Midfield - Attacking Midfield,Midfield
1052892,Jaydan Kamason (1052892),England  Sierra Leone,Defender - Right-Back,Defender
1052906,Onur Yıldırım (1052906),Türkiye,Goalkeeper,Goalkeeper
1053148,Naoufel El Hannach (1053148),Morocco  France,Defender - Centre-Back,Defender
1053147,Mahamadou Diawara (1053147),France  Mali,Midfield - Central Midfield,Midfield
1053205,Ilies Ardjani (1053205),France  Algeria,Attack,Attack
1053160,Ibrahima Diaby (1053160),France  Guinea,Midfield - Defensive Midfield,Midfield
1053206,Oumar Camara (1053206),France  Mali,Attack - Right Winger,Attack
1053356,Yalın Dilek (1053356),Türkiye,Attack - Centre-Forward,Attack
1053364,Muhammet Bilal Arı (1053364),Türkiye,Defender,Defender
1053349,Hasan Felhan (1053349),Türkiye,Midfield,Midfield
1053367,Faruk Ege (1053367),Türkiye,Defender,Defender
1053240,Moussa Soumano (1053240),France  Mali,Attack - Centre-Forward,Attack
1053365,Emre Ceylan (1053365),Türkiye,Attack,Attack
1053368,Mehmet Fidanlık (1053368),Türkiye,Goalkeeper,Goalkeeper
1053371,Mehmet Özaltın (1053371),Türkiye,Attack,Attack
1053369,Cihat Topgül (1053369),Türkiye,Attack,Attack
1053370,Zeydedin Beyca (1053370),Türkiye,Attack,Attack
1053373,Yasar Olgun (1053373),Türkiye,Midfield,Midfield
1053372,Ahmet Fışkıran (1053372),Türkiye,Midfield,Midfield
1053379,Serbülent Ataş (1053379),Türkiye,Midfield,Midfield
1053380,Mustafa Boztepe (1053380),Türkiye,Defender,Defender
1053366,Yusuf Orak (1053366),Türkiye,Defender,Defender
1053381,Kerem Türel (1053381),Türkiye,Defender,Defender
1053382,Uskan Abdullah Bingöl (1053382),Türkiye,Defender,Defender
1053384,Ozan Alpay (1053384),Türkiye,Goalkeeper,Goalkeeper
1053571,Christian Cugnata (1053571),Albania  Italy,Defender - Left-Back,Defender
1053383,Mustafa Alkan (1053383),Türkiye,Defender,Defender
105352,Christophe Diandy (105352),Senegal,Midfield - Defensive Midfield,Midfield
1053478,Marwan Chatar (1053478),France  Morocco,Attack - Left Winger,Attack
105362,Adolphe Teikeu (105362),Cameroon,Defender - Centre-Back,Defender
1053710,Burak Avşar (1053710),Türkiye,Defender - Left-Back,Defender
1053772,Kledi Marinaj (1053772),Albania  Italy,Midfield - Central Midfield,Midfield
105379,Danilo Bueno (105379),Brazil  Tunisia,Midfield - Attacking Midfield,Midfield
1053779,Samuel Gningue (1053779),Italy  Senegal,Midfield - Right Midfield,Midfield
1054,Hakan Yakin (1054),Switzerland  Türkiye,Midfield - Attacking Midfield,Midfield
1054212,İlkan Sever (1054212),Türkiye  Netherlands,Attack - Centre-Forward,Attack
1054216,Ege Arslan (1054216),Türkiye,Midfield - Central Midfield,Midfield
1054209,Mahamadou Baldé (1054209),Spain  Senegal,Attack - Centre-Forward,Attack
1054215,Furkan Kaçmaz (1054215),Türkiye,Attack - Left Winger,Attack
1054431,Lamine Gningue (1054431),Senegal,Midfield - Right Midfield,Midfield
1054457,Denis Xhavara (1054457),Albania  Italy,Midfield - Attacking Midfield,Midfield
1054581,Yasin Yiğit (1054581),Türkiye,Midfield,Midfield
105454,Uğur Kütük (105454),Türkiye,Attack - Centre-Forward,Attack
1054582,Tayfun Solak (1054582),Türkiye,Midfield,Midfield
1054478,Zach Molomo (1054478),United States  Nigeria,Defender - Centre-Back,Defender
1054583,Bülent Aslan (1054583),Türkiye,Midfield,Midfield
1054634,Anass Zarrouk (1054634),Netherlands  Morocco,Midfield - Attacking Midfield,Midfield
1054670,Mohamed Awadalla Al-Tahir (1054670),Sudan,Midfield,Midfield
1054693,Furkan Uludaş (1054693),Türkiye,Defender - Centre-Back,Defender
1054701,Zidane Boulebiar (1054701),France  Algeria,Midfield - Central Midfield,Midfield
1054839,Mamadou Diakhon (1054839),France  Senegal,Attack - Left Winger,Attack
105490,Hüseyin Yıldız (105490),Türkiye,Midfield - Defensive Midfield,Midfield
1054931,Selu Diallo (1054931),Guinea  Spain,Midfield - Central Midfield,Midfield
1054933,Daouda Doumbia (1054933),Mali,Midfield - Central Midfield,Midfield
1054922,Nico Njalla (1054922),Cameroon,Attack - Right Winger,Attack
1054934,Maroan Sannadi (1054934),Morocco  Spain,Attack - Centre-Forward,Attack
10550,Abdullah Çetin (10550),Türkiye,Defender - Right-Back,Defender
1055073,Youssef Mahrani (1055073),Italy  Morocco,Attack - Left Winger,Attack
1055080,Mohamed Toure (1055080),Italy  Guinea,Midfield - Central Midfield,Midfield
1055199,Tuğhan Yıldız (1055199),Türkiye,Midfield - Attacking Midfield,Midfield
1055212,Zakaria Loukili (1055212),Sweden  Morocco,Midfield - Attacking Midfield,Midfield
1055224,Alperen Şirin (1055224),Türkiye,Attack - Centre-Forward,Attack
1055227,Kerem Dede (1055227),Türkiye,Midfield - Central Midfield,Midfield
1055226,Emir Kayacık (1055226),Türkiye,Defender - Centre-Back,Defender
1055247,Yiğit Fidan (1055247),Türkiye,Defender - Centre-Back,Defender
1055730,Emircan Çiçek (1055730),Türkiye,Attack - Left Winger,Attack
105586,Mehdi Ouertani (105586),Tunisia  France,Midfield - Defensive Midfield,Midfield
1055868,Mor Diop (1055868),Senegal,Midfield - Central Midfield,Midfield
1055891,Amine Boushaba (1055891),Netherlands  Morocco,Midfield - Attacking Midfield,Midfield
1056096,Eghosa Bello (1056096),Nigeria,Attack - Centre-Forward,Attack
1056102,Doğanay Avcı (1056102),Türkiye,Attack - Left Winger,Attack
105653,Recep Niyaz (105653),Türkiye,Midfield - Attacking Midfield,Midfield
105691,Gramoz Kurtaj (105691),Kosovo  Germany,Midfield - Attacking Midfield,Midfield
1056989,Darnell Keumo (1056989),Germany  Cameroon,Defender - Left-Back,Defender
1057178,Luca Stancic (1057178),Türkiye  Germany,Goalkeeper,Goalkeeper
1057203,Naoufel Abdou (1057203),France  Comoros,Attack,Attack
1057263,Ryan Zarrouki (1057263),Italy  Tunisia,Midfield - Right Midfield,Midfield
1057583,Elvaris Suplja (1057583),Kosovo  Albania,Midfield - Central Midfield,Midfield
1057667,Canberk Han (1057667),Türkiye,Attack - Centre-Forward,Attack
1057664,Tunay Çelikbay (1057664),Türkiye,Defender - Centre-Back,Defender
1057820,Jeremy Agbonifo (1057820),Sweden  Nigeria,Attack - Right Winger,Attack
1057766,Halef Keklik (1057766),Türkiye,Defender - Right-Back,Defender
1057857,Marwan Al-Sahafi (1057857),Saudi Arabia,Attack - Left Winger,Attack
1058041,John Kolawole (1058041),Nigeria,Midfield - Defensive Midfield,Midfield
1058139,Grégory Ayem (1058139),France  Cameroon,Midfield - Attacking Midfield,Midfield
1058306,Christian Alex (1058306),Nigeria,Attack - Right Winger,Attack
1058367,Oliver Blini (1058367),Italy  Albania,Midfield - Attacking Midfield,Midfield
1058521,Oluwaseyi Wilson (1058521),Germany  Nigeria,Attack - Left Winger,Attack
1058871,Osman Erol (1058871),Türkiye,Defender - Left-Back,Defender
1058668,Abuchi Onuoha (1058668),Nigeria,Defender - Centre-Back,Defender
1058989,Suhayb Al-Kharusi (1058989),Oman,Midfield - Attacking Midfield,Midfield
1059073,Emre Tepegöz (1059073),Türkiye,Midfield - Central Midfield,Midfield
1059257,Gabriele Garonetti (1059257),Italy  Nigeria,Defender - Centre-Back,Defender
1059167,Shodibek Sharipov (1059167),Russia  Tajikistan,Midfield - Attacking Midfield,Midfield
105929,Nikolay Nesterenko (105929),Russia  Kazakhstan,Midfield - Right Midfield,Midfield
1059440,Mustapha Isah (1059440),Nigeria,Attack - Left Winger,Attack
1059491,Emre Oguz (1059491),Türkiye  Netherlands,Defender - Centre-Back,Defender
1059519,Brendi Malaj (1059519),Albania,Midfield - Central Midfield,Midfield
1059492,Bartu Ermiş (1059492),Türkiye,Defender - Left-Back,Defender
1059499,Pedro Budib (1059499),Lebanon  Mexico,Defender - Centre-Back,Defender
1059651,Ardit Shkambaj (1059651),Albania,Defender - Right-Back,Defender
105973,Quincy Amarikwa (105973),United States  Nigeria,Attack - Centre-Forward,Attack
10598,Mehdi Taouil (10598),Morocco  France,Midfield - Attacking Midfield,Midfield
1059944,Samuel Belmeliani (1059944),France  Algeria,Goalkeeper,Goalkeeper
1060013,Ibrahim Sori Diallo (1060013),France  Guinea,Defender - Centre-Back,Defender
1060012,Mehdi Moujetzky (1060012),France  Algeria,Attack - Centre-Forward,Attack
1060259,Diamanti Legisi (1060259),Greece  Albania,Attack - Left Winger,Attack
1060389,Nicholas Eyeh (1060389),Italy  Nigeria,Defender - Centre-Back,Defender
106039,Azer Busuladzic (106039),Bosnia-Herzegovina  Denmark,Midfield - Defensive Midfield,Midfield
1060375,Mamadou Diawara (1060375),Spain  Senegal,Attack - Left Winger,Attack
1060454,Omar Janneh (1060454),Spain  The Gambia,Attack - Centre-Forward,Attack
1060543,Bakary Konaté (1060543),Mali,Defender - Centre-Back,Defender
1060722,Moha Bassele (1060722),Senegal,Midfield - Attacking Midfield,Midfield
1060851,Soumaïla Traoré (1060851),Mali,Midfield - Defensive Midfield,Midfield
1060923,Oussama Boukir (1060923),Morocco  Spain,Defender - Centre-Back,Defender
1061282,Assane Diao (1061282),Senegal  Spain,Attack - Left Winger,Attack
1061393,Abdullah Adıyaman (1061393),Türkiye,Midfield - Central Midfield,Midfield
1061721,Indrit Mavraj (1061721),Kosovo  Switzerland,Defender - Centre-Back,Defender
1061913,Abdulhamid Mumen Sebaei (1061913),Syria  Qatar,Midfield - Central Midfield,Midfield
1062105,Ozan Resuloğlu (1062105),Türkiye,Midfield - Defensive Midfield,Midfield
1062473,Oğuzhan Yılmaz (1062473),Türkiye,Defender - Right-Back,Defender
1062472,Kadir Subaşı (1062472),Türkiye,Defender - Left-Back,Defender
1062475,Kenan Haroun (1062475),Belgium  Türkiye,Midfield - Central Midfield,Midfield
106251,Tom Adeyemi (106251),England  Nigeria,Midfield - Central Midfield,Midfield
1062513,Karlson Nwanege (1062513),Sweden  Cameroon,Defender - Centre-Back,Defender
1062552,Dramane Saganoko (1062552),France  Mali,Midfield,Midfield
1062700,Ahmet Sezer (1062700),Türkiye,Attack - Right Winger,Attack
106268,Amin Tighazoui (106268),Morocco  France,Attack - Right Winger,Attack
1062743,,Egypt  England,Defender - Left-Back,Defender
1063003,Arda Akgün (1063003),Türkiye,Attack - Left Winger,Attack
1063002,Umut Can Akçaoğlu (1063002),Türkiye,Attack - Centre-Forward,Attack
1063233,Eddi Atic (1063233),Sweden  Bosnia-Herzegovina,Goalkeeper,Goalkeeper
1063292,Deniz Gül (1063292),Türkiye  Sweden,Attack - Centre-Forward,Attack
1063410,Abdulah Oyekanmi (1063410),Nigeria,Midfield - Attacking Midfield,Midfield
106343,Anthony Ouasfane (106343),France  Algeria,Defender - Centre-Back,Defender
1063517,Rayan Fallatah (1063517),Saudi Arabia,Attack - Left Winger,Attack
1063532,Dine Nasuir Hamidou Ali (1063532),France  Comoros,Defender - Right-Back,Defender
1063610,Abdoul Diallo (1063610),Italy  Senegal,Defender - Left-Back,Defender
1063713,Edgar Nanque (1063713),Guinea-Bissau,Midfield - Central Midfield,Midfield
1063700,Ervin Bashi (1063700),Albania  Italy,Defender - Centre-Back,Defender
1063743,Glenn Younousse (1063743),Comoros  France,Defender - Right-Back,Defender
1063838,Malick Thiaw (1063838),France  Senegal,Attack,Attack
1064129,Bian Embalo (1064129),Guinea-Bissau  Portugal,Attack - Centre-Forward,Attack
1064242,Wolo Leblanc Touré (1064242),Burkina Faso  Cote d'Ivoire,Midfield - Defensive Midfield,Midfield
1064218,Uğur Çetinkaya (1064218),Türkiye,Midfield - Attacking Midfield,Midfield
1064299,Mert İsmet Aşıcı (1064299),Türkiye,Defender - Centre-Back,Defender
1064360,Deivi Cipi (1064360),Albania,Goalkeeper,Goalkeeper
1064305,Wassim Bahri (1064305),France  Algeria,Midfield - Central Midfield,Midfield
1064401,Ntji Tounkara (1064401),Spain  Mali,Midfield - Central Midfield,Midfield
1064503,Bakary Traoré (1064503),Spain  Mali,Defender - Centre-Back,Defender
1064506,Adam Boayar (1064506),Morocco  Spain,Attack - Second Striker,Attack
1064538,Ali Houary (1064538),Morocco  Spain,Attack - Second Striker,Attack
1064543,Nordin Al Lal (1064543),Morocco  Spain,Attack - Right Winger,Attack
1064656,Ninte Nater (1064656),Guinea-Bissau  Portugal,Attack - Centre-Forward,Attack
1064694,Djibril Coulibaly (1064694),Mali,Midfield,Midfield
1064935,Faris Khan (1064935),England  Pakistan,Midfield - Central Midfield,Midfield
1065040,Gent Elezaj (1065040),Albania  Sweden,Midfield - Central Midfield,Midfield
1065227,Tom Edozie (1065227),England  Nigeria,Attack - Right Winger,Attack
1065298,Derinsola Adewale (1065298),Ireland  Nigeria,Defender - Left-Back,Defender
1065483,Moussa Seck (1065483),Senegal  Italy,Attack - Centre-Forward,Attack
1066,Abderrahim Ouakili (1066),Morocco,Midfield - Attacking Midfield,Midfield
1105394,Kerem Yandal (1105394),Türkiye,Goalkeeper,Goalkeeper
1105506,Ömer Faruk Karahan (1105506),Türkiye,Attack - Left Winger,Attack
1105537,Gassimou Sylla (1105537),Belgium  Guinea,Attack - Centre-Forward,Attack
1105542,Mohammed El Âdfaoui (1105542),Belgium  Morocco,Midfield - Defensive Midfield,Midfield
1105798,Mohamed Derrou (1105798),France  Algeria,Defender - Centre-Back,Defender
1105948,Mamedi Doucouré (1105948),France  Mali,Defender - Centre-Back,Defender
1106125,Jed Brown (1106125),England  Nigeria,Attack - Left Winger,Attack
1106292,Yassin Hamdi (1106292),Netherlands  Morocco,Midfield - Central Midfield,Midfield
110660,Dino Arslanagic (110660),Belgium  Bosnia-Herzegovina,Defender - Centre-Back,Defender
110682,Emre Şahin (110682),Türkiye  Belgium,Midfield - Attacking Midfield,Midfield
110689,Deniz Mehmet (110689),Türkiye  England,Goalkeeper,Goalkeeper
110690,Okan Alkan (110690),Türkiye,Defender - Right-Back,Defender
110695,Ömer Ali Şahiner (110695),Türkiye,Midfield - Central Midfield,Midfield
1106982,Seydou Sano (1106982),Senegal,Defender - Centre-Back,Defender
110697,Sezer Özmen (110697),Türkiye,Defender - Centre-Back,Defender
1107071,Efe Anaç (1107071),Türkiye,Goalkeeper,Goalkeeper
110696,Furkan Şeker (110696),Türkiye,Defender - Right-Back,Defender
1107265,Ime Okon (1107265),South Africa  Nigeria,Defender - Centre-Back,Defender
110755,Karim Tarfi (110755),Belgium  Morocco,Midfield - Central Midfield,Midfield
1107581,Oumar Camara Sinaba (1107581),Spain  Mali,Attack - Centre-Forward,Attack
1107699,Nazouam Ali (1107699),France  Comoros,Attack,Attack
11080,Atila Ciftci (11080),Türkiye,Midfield - Left Midfield,Midfield
1108022,Deniz Zeitler (1108022),Germany  Türkiye,Attack - Centre-Forward,Attack
1108049,Amara Nallo (1108049),England  Sierra Leone,Defender - Centre-Back,Defender
1108148,Mourad Daha (1108148),Morocco  Italy,Attack - Second Striker,Attack
1108466,Rio Ngumoha (1108466),England  Nigeria,Attack - Left Winger,Attack
1108540,Matenin Coulibaly (1108540),France  Mali,Defender - Left-Back,Defender
110859,Lateef Elford-Alliyu (110859),England  Nigeria,Attack - Centre-Forward,Attack
1108853,Adramane Cassamá (1108853),Guinea-Bissau,Defender - Left-Back,Defender
1108856,Anhá Cande (1108856),Portugal  Guinea-Bissau,Attack - Centre-Forward,Attack
1109435,Vivaldo (1109435),Guinea-Bissau  Portugal,Defender - Centre-Back,Defender
1110069,Raoul Danzabe Sanda (1110069),Cameroon,Midfield - Defensive Midfield,Midfield
1109953,Ariath Piol (1109953),Australia  Sudan,Attack - Centre-Forward,Attack
1110104,Mohamed Ibrahim Abdelmagid (1110104),Sudan,Attack - Left Winger,Attack
111039,Ishak Belfodil (111039),Algeria  France,Attack - Centre-Forward,Attack
